"Device class         ","Serial number        ","MAC_ETH              ",DAK-PW,Manufacturer,Device type,Date of manufacture
PLC-Head-End,C10625081347,00:0B:C2:19:BE:BB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081348,00:0B:C2:19:BE:BD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081349,00:0B:C2:19:BE:BF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081350,00:0B:C2:19:BE:C1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081351,00:0B:C2:19:BE:C3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081352,00:0B:C2:19:BE:C5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081353,00:0B:C2:19:BE:C7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081354,00:0B:C2:19:BE:C9,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081355,00:0B:C2:19:BE:CB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081356,00:0B:C2:19:BE:CD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081357,00:0B:C2:19:BE:CF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081358,00:0B:C2:19:BE:D1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081359,00:0B:C2:19:BE:D3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081360,00:0B:C2:19:BE:D5,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081361,00:0B:C2:19:BE:D7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081362,00:0B:C2:19:BE:D9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081363,00:0B:C2:19:BE:DB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081364,00:0B:C2:19:BE:DD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081365,00:0B:C2:19:BE:DF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081366,00:0B:C2:19:BE:E1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081367,00:0B:C2:19:BE:E3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081368,00:0B:C2:19:BE:E5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081369,00:0B:C2:19:BE:E7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081370,00:0B:C2:19:BE:E9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081371,00:0B:C2:19:BE:EB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081372,00:0B:C2:19:BE:ED,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081373,00:0B:C2:19:BE:EF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081374,00:0B:C2:19:BE:F1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081375,00:0B:C2:19:BE:F3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081376,00:0B:C2:19:BE:F5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081377,00:0B:C2:19:BE:F7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081378,00:0B:C2:19:BE:F9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081379,00:0B:C2:19:BE:FB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081380,00:0B:C2:19:BE:FD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081381,00:0B:C2:19:BE:FF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081382,00:0B:C2:19:BF:01,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081383,00:0B:C2:19:BF:03,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081384,00:0B:C2:19:BF:05,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081385,00:0B:C2:19:BF:07,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081386,00:0B:C2:19:BF:09,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081387,00:0B:C2:19:BF:0B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081388,00:0B:C2:19:BF:0D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081389,00:0B:C2:19:BF:0F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081390,00:0B:C2:19:BF:11,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081391,00:0B:C2:19:BF:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081392,00:0B:C2:19:BF:15,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081393,00:0B:C2:19:BF:17,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081394,00:0B:C2:19:BF:19,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081395,00:0B:C2:19:BF:1B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081396,00:0B:C2:19:BF:1D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081397,00:0B:C2:19:BF:1F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081398,00:0B:C2:19:BF:21,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081399,00:0B:C2:19:BF:23,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081400,00:0B:C2:19:BF:25,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081401,00:0B:C2:19:BF:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081402,00:0B:C2:19:BF:29,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081403,00:0B:C2:19:BF:2B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081404,00:0B:C2:19:BF:2D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081405,00:0B:C2:19:BF:2F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081407,00:0B:C2:19:BF:33,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081408,00:0B:C2:19:BF:35,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081409,00:0B:C2:19:BF:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081410,00:0B:C2:19:BF:39,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081411,00:0B:C2:19:BF:3B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081412,00:0B:C2:19:BF:3D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081413,00:0B:C2:19:BF:3F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081414,00:0B:C2:19:BF:41,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081415,00:0B:C2:19:BF:43,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081416,00:0B:C2:19:BF:45,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081417,00:0B:C2:19:BF:47,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081418,00:0B:C2:19:BF:49,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081419,00:0B:C2:19:BF:4B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081420,00:0B:C2:19:BF:4D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081421,00:0B:C2:19:BF:4F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081422,00:0B:C2:19:BF:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081423,00:0B:C2:19:BF:53,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081424,00:0B:C2:19:BF:55,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081425,00:0B:C2:19:BF:57,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081426,00:0B:C2:19:BF:59,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081427,00:0B:C2:19:BF:5B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081428,00:0B:C2:19:BF:5D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081429,00:0B:C2:19:BF:5F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081430,00:0B:C2:19:BF:61,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081431,00:0B:C2:19:BF:63,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081432,00:0B:C2:19:BF:65,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081433,00:0B:C2:19:BF:67,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081434,00:0B:C2:19:BF:69,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081435,00:0B:C2:19:BF:6B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081436,00:0B:C2:19:BF:6D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081437,00:0B:C2:19:BF:6F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081438,00:0B:C2:19:BF:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081439,00:0B:C2:19:BF:73,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081440,00:0B:C2:19:BF:75,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081441,00:0B:C2:19:BF:77,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081442,00:0B:C2:19:BF:79,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081443,00:0B:C2:19:BF:7B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081444,00:0B:C2:19:BF:7D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081445,00:0B:C2:19:BF:7F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081446,00:0B:C2:19:BF:81,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081447,00:0B:C2:19:BF:83,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081449,00:0B:C2:19:BF:87,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081450,00:0B:C2:19:BF:89,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081451,00:0B:C2:19:BF:8B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081452,00:0B:C2:19:BF:8D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081453,00:0B:C2:19:BF:8F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081454,00:0B:C2:19:BF:91,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081455,00:0B:C2:19:BF:93,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081456,00:0B:C2:19:BF:95,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081457,00:0B:C2:19:BF:97,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081458,00:0B:C2:19:BF:99,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081459,00:0B:C2:19:BF:9B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081460,00:0B:C2:19:BF:9D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081461,00:0B:C2:19:BF:9F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081462,00:0B:C2:19:BF:A1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081463,00:0B:C2:19:BF:A3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081464,00:0B:C2:19:BF:A5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081465,00:0B:C2:19:BF:A7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081466,00:0B:C2:19:BF:A9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081467,00:0B:C2:19:BF:AB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081468,00:0B:C2:19:BF:AD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081469,00:0B:C2:19:BF:AF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081470,00:0B:C2:19:BF:B1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081471,00:0B:C2:19:BF:B3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081472,00:0B:C2:19:BF:B5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081473,00:0B:C2:19:BF:B7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081474,00:0B:C2:19:BF:B9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081475,00:0B:C2:19:BF:BB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081476,00:0B:C2:19:BF:BD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081477,00:0B:C2:19:BF:BF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081478,00:0B:C2:19:BF:C1,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081479,00:0B:C2:19:BF:C3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081480,00:0B:C2:19:BF:C5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081481,00:0B:C2:19:BF:C7,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081482,00:0B:C2:19:BF:C9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081483,00:0B:C2:19:BF:CB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081484,00:0B:C2:19:BF:CD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081485,00:0B:C2:19:BF:CF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081486,00:0B:C2:19:BF:D1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081487,00:0B:C2:19:BF:D3,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081488,00:0B:C2:19:BF:D5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081489,00:0B:C2:19:BF:D7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081490,00:0B:C2:19:BF:D9,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081491,00:0B:C2:19:BF:DB,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081492,00:0B:C2:19:BF:DD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081493,00:0B:C2:19:BF:DF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081494,00:0B:C2:19:BF:E1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081495,00:0B:C2:19:BF:E3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081496,00:0B:C2:19:BF:E5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081497,00:0B:C2:19:BF:E7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081498,00:0B:C2:19:BF:E9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081499,00:0B:C2:19:BF:EB,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081500,00:0B:C2:19:BF:ED,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081501,00:0B:C2:19:BF:EF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081502,00:0B:C2:19:BF:F1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081503,00:0B:C2:19:BF:F3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081504,00:0B:C2:19:BF:F5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081505,00:0B:C2:19:BF:F7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081506,00:0B:C2:19:BF:F9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081507,00:0B:C2:19:BF:FB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081508,00:0B:C2:19:BF:FD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081509,00:0B:C2:19:BF:FF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081510,00:0B:C2:19:C0:01,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081513,00:0B:C2:19:C0:07,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081514,00:0B:C2:19:C0:09,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081515,00:0B:C2:19:C0:0B,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081516,00:0B:C2:19:C0:0D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081517,00:0B:C2:19:C0:0F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081518,00:0B:C2:19:C0:11,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081519,00:0B:C2:19:C0:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081520,00:0B:C2:19:C0:15,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081521,00:0B:C2:19:C0:17,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081522,00:0B:C2:19:C0:19,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081523,00:0B:C2:19:C0:1B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081524,00:0B:C2:19:C0:1D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081525,00:0B:C2:19:C0:1F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081526,00:0B:C2:19:C0:21,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081527,00:0B:C2:19:C0:23,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081528,00:0B:C2:19:C0:25,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081529,00:0B:C2:19:C0:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081530,00:0B:C2:19:C0:29,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081531,00:0B:C2:19:C0:2B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081532,00:0B:C2:19:C0:2D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081533,00:0B:C2:19:C0:2F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081534,00:0B:C2:19:C0:31,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081535,00:0B:C2:19:C0:33,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081536,00:0B:C2:19:C0:35,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081537,00:0B:C2:19:C0:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081538,00:0B:C2:19:C0:39,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081539,00:0B:C2:19:C0:3B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081540,00:0B:C2:19:C0:3D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081541,00:0B:C2:19:C0:3F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081542,00:0B:C2:19:C0:41,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081543,00:0B:C2:19:C0:43,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081544,00:0B:C2:19:C0:45,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081545,00:0B:C2:19:C0:47,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081546,00:0B:C2:19:C0:49,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081547,00:0B:C2:19:C0:4B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081548,00:0B:C2:19:C0:4D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081549,00:0B:C2:19:C0:4F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081550,00:0B:C2:19:C0:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081551,00:0B:C2:19:C0:53,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081552,00:0B:C2:19:C0:55,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081553,00:0B:C2:19:C0:57,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081554,00:0B:C2:19:C0:59,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081556,00:0B:C2:19:C0:5D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081557,00:0B:C2:19:C0:5F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081558,00:0B:C2:19:C0:61,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081559,00:0B:C2:19:C0:63,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081560,00:0B:C2:19:C0:65,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081561,00:0B:C2:19:C0:67,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081562,00:0B:C2:19:C0:69,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081563,00:0B:C2:19:C0:6B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081564,00:0B:C2:19:C0:6D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081565,00:0B:C2:19:C0:6F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081566,00:0B:C2:19:C0:71,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081567,00:0B:C2:19:C0:73,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081568,00:0B:C2:19:C0:75,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081569,00:0B:C2:19:C0:77,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081570,00:0B:C2:19:C0:79,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081571,00:0B:C2:19:C0:7B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081572,00:0B:C2:19:C0:7D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081573,00:0B:C2:19:C0:7F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081574,00:0B:C2:19:C0:81,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081575,00:0B:C2:19:C0:83,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081576,00:0B:C2:19:C0:85,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081577,00:0B:C2:19:C0:87,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081578,00:0B:C2:19:C0:89,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081579,00:0B:C2:19:C0:8B,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081580,00:0B:C2:19:C0:8D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081581,00:0B:C2:19:C0:8F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081582,00:0B:C2:19:C0:91,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081583,00:0B:C2:19:C0:93,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081585,00:0B:C2:19:C0:97,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081586,00:0B:C2:19:C0:99,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081587,00:0B:C2:19:C0:9B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081588,00:0B:C2:19:C0:9D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081589,00:0B:C2:19:C0:9F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081590,00:0B:C2:19:C0:A1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081591,00:0B:C2:19:C0:A3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081592,00:0B:C2:19:C0:A5,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081593,00:0B:C2:19:C0:A7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081595,00:0B:C2:19:C0:AB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081596,00:0B:C2:19:C0:AD,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081597,00:0B:C2:19:C0:AF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081598,00:0B:C2:19:C0:B1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081599,00:0B:C2:19:C0:B3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081600,00:0B:C2:19:C0:B5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081601,00:0B:C2:19:C0:B7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081602,00:0B:C2:19:C0:B9,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625081603,00:0B:C2:19:C0:BB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081604,00:0B:C2:19:C0:BD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081605,00:0B:C2:19:C0:BF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081606,00:0B:C2:19:C0:C1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081607,00:0B:C2:19:C0:C3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081608,00:0B:C2:19:C0:C5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081609,00:0B:C2:19:C0:C7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081610,00:0B:C2:19:C0:C9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081611,00:0B:C2:19:C0:CB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081612,00:0B:C2:19:C0:CD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081613,00:0B:C2:19:C0:CF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081614,00:0B:C2:19:C0:D1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081615,00:0B:C2:19:C0:D3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081616,00:0B:C2:19:C0:D5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081617,00:0B:C2:19:C0:D7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081618,00:0B:C2:19:C0:D9,n.a.,Corinex,CXP-GPH,20250826
